ensg	entr	hgnc	symb	synonym1	synonym2
ENSG00000213133	442256	HGNC:16332	PPP1R14BP5		
ENSG00000198729	81706	HGNC:14952	PPP1R14C	CPI17-like	
ENSG00000198729	81706	HGNC:14952	PPP1R14C	NY-BR-81	
ENSG00000198729	81706	HGNC:14952	PPP1R14C	KEPI	
ENSG00000166143	54866	HGNC:14953	PPP1R14D	CPI17-like	
ENSG00000166143	54866	HGNC:14953	PPP1R14D	FLJ20251	
ENSG00000166143	54866	HGNC:14953	PPP1R14D	GBPI-1	
ENSG00000166143	54866	HGNC:14953	PPP1R14D	MGC119014	
ENSG00000166143	54866	HGNC:14953	PPP1R14D	MGC119016	
ENSG00000087074	23645	HGNC:14375	PPP1R15A	GADD34	
ENSG00000158615	84919	HGNC:14951	PPP1R15B	FLJ14744	
ENSG00000226330	122455336	HGNC:55838	PPP1R15B-AS1	AL606489.1	
ENSG00000160972	84988	HGNC:14941	PPP1R16A	MGC14333	
ENSG00000160972	84988	HGNC:14941	PPP1R16A	MYPT3	
ENSG00000101445	26051	HGNC:15850	PPP1R16B	KIAA0823	
ENSG00000101445	26051	HGNC:15850	PPP1R16B	TIMAP	
ENSG00000101445	26051	HGNC:15850	PPP1R16B	ANKRD4	
ENSG00000106341	10842	HGNC:16973	PPP1R17	GSBS	C7orf16
ENSG00000146112	170954	HGNC:29413	PPP1R18	phostensin	KIAA1949
ENSG00000162869	129285	HGNC:30595	PPP1R21	FLJ16566	CCDC128
ENSG00000162869	129285	HGNC:30595	PPP1R21	FLJ16566	KLRAQ1
ENSG00000272663	118568827	HGNC:55206	PPP1R21-DT		
ENSG00000196422	9858	HGNC:29089	PPP1R26		KIAA0649
ENSG00000225361	100506599	HGNC:48717	PPP1R26-AS1		
ENSG00000238086	100418740	HGNC:42015	PPP1R26P1		KIAA0649P1
ENSG00000273643	100133064	HGNC:42016	PPP1R26P2		KIAA0649P2
ENSG00000275060	100132173	HGNC:42017	PPP1R26P3		KIAA0649P3
ENSG00000278008	100132295	HGNC:42018	PPP1R26P4		KIAA0649P4
ENSG00000232771	100133040	HGNC:42019	PPP1R26P5		KIAA0649P5
ENSG00000182676	116729	HGNC:16813	PPP1R27	toonin	DYSFIP1
ENSG00000162148	220004	HGNC:28869	PPP1R32	IIIG9	C11orf66
ENSG00000162148	220004	HGNC:28869	PPP1R32	FLJ32771	C11orf66
ENSG00000160813	221908	HGNC:28320	PPP1R35	MGC22793	C7orf47
ENSG00000240211	101927632	HGNC:41194	PPP1R35-AS1		
ENSG00000165807	145376	HGNC:20097	PPP1R36		C14orf50
ENSG00000104866	284352	HGNC:27607	PPP1R37		LRRC68
ENSG00000178125	286187	HGNC:33732	PPP1R42	dtr	LRRC67
ENSG00000178125	286187	HGNC:33732	PPP1R42	TLLR	LRRC67
ENSG00000113575	5515	HGNC:9299	PPP2CA	PP2Calpha	
ENSG00000113575	5515	HGNC:9299	PPP2CA	PP2AC	
ENSG00000270177	118732304	HGNC:55266	PPP2CA-DT		
ENSG00000104695	5516	HGNC:9300	PPP2CB	PP2Abeta	
	5517	HGNC:9301	PPP2CBP1		PPP2CBP
ENSG00000105568	5518	HGNC:9302	PPP2R1A	PR65A	
ENSG00000105568	5518	HGNC:9302	PPP2R1A	PP2A-Aalpha	
ENSG00000105568	5518	HGNC:9302	PPP2R1A	PP2AA	
ENSG00000137713	5519	HGNC:9303	PPP2R1B	PR65B	
ENSG00000137713	5519	HGNC:9303	PPP2R1B	PP2A-Abeta	
ENSG00000221914	5520	HGNC:9304	PPP2R2A	PR52A	
ENSG00000221914	5520	HGNC:9304	PPP2R2A	PR55A	
ENSG00000221914	5520	HGNC:9304	PPP2R2A	B55A	
ENSG00000221914	5520	HGNC:9304	PPP2R2A	PR55alpha	
ENSG00000221914	5520	HGNC:9304	PPP2R2A	B55alpha	
ENSG00000156475	5521	HGNC:9305	PPP2R2B	PR55-BETA	SCA12
ENSG00000156475	5521	HGNC:9305	PPP2R2B	PR52B	SCA12
ENSG00000156475	5521	HGNC:9305	PPP2R2B	B55beta	SCA12
ENSG00000249553	100874361	HGNC:42984	PPP2R2B-IT1		
ENSG00000074211	5522	HGNC:9306	PPP2R2C	PR52	
ENSG00000074211	5522	HGNC:9306	PPP2R2C	IMYPNO	
ENSG00000074211	5522	HGNC:9306	PPP2R2C	MGC33570	
ENSG00000074211	5522	HGNC:9306	PPP2R2C	PR55G	
ENSG00000074211	5522	HGNC:9306	PPP2R2C	B55gamma	
ENSG00000175470	55844	HGNC:23732	PPP2R2D	MDS026	
ENSG00000175470	55844	HGNC:23732	PPP2R2D	B55delta	
ENSG00000175470	55844	HGNC:23732	PPP2R2D	B55D	
ENSG00000231668	100327036	HGNC:44544	PPP2R2DP1		
ENSG00000073711	5523	HGNC:9307	PPP2R3A	PR130	PPP2R3
ENSG00000073711	5523	HGNC:9307	PPP2R3A	PR72	PPP2R3
ENSG00000167393	28227	HGNC:13417	PPP2R3B	PPP2R3LY	PPP2R3L
ENSG00000167393	28227	HGNC:13417	PPP2R3B	PR48	PPP2R3L
ENSG00000167393	28227	HGNC:13417	PPP2R3B	PR70	PPP2R3L
ENSG00000092020	55012	HGNC:17485	PPP2R3C	FLJ20644	C14orf10
ENSG00000092020	55012	HGNC:17485	PPP2R3C	G4-1	C14orf10
ENSG00000092020	55012	HGNC:17485	PPP2R3C	G5PR	C14orf10
ENSG00000066027	5525	HGNC:9309	PPP2R5A	PR61A	
ENSG00000066027	5525	HGNC:9309	PPP2R5A	B56A	
ENSG00000066027	5525	HGNC:9309	PPP2R5A	B56alpha	
ENSG00000068971	5526	HGNC:9310	PPP2R5B	FLJ35411	
ENSG00000068971	5526	HGNC:9310	PPP2R5B	B56B	
ENSG00000068971	5526	HGNC:9310	PPP2R5B	PR61B	
ENSG00000068971	5526	HGNC:9310	PPP2R5B	B56beta	
ENSG00000078304	5527	HGNC:9311	PPP2R5C	B56G	
ENSG00000078304	5527	HGNC:9311	PPP2R5C	PR61G	
ENSG00000078304	5527	HGNC:9311	PPP2R5C	B56gamma	
ENSG00000239557	140921	HGNC:17835	PPP2R5CP		
ENSG00000112640	5528	HGNC:9312	PPP2R5D	B56D	
ENSG00000112640	5528	HGNC:9312	PPP2R5D	B56delta	
ENSG00000154001	5529	HGNC:9313	PPP2R5E	B56E	
ENSG00000154001	5529	HGNC:9313	PPP2R5E	B56epsilon	
ENSG00000138814	5530	HGNC:9314	PPP3CA	CNA1	CALN
ENSG00000138814	5530	HGNC:9314	PPP3CA	CNA1	CALNA
ENSG00000138814	5530	HGNC:9314	PPP3CA	PPP2B	CALN
ENSG00000138814	5530	HGNC:9314	PPP3CA	PPP2B	CALNA
ENSG00000107758	5532	HGNC:9315	PPP3CB	CALNA2	CALNB
ENSG00000107758	5532	HGNC:9315	PPP3CB	CNA2	CALNB
ENSG00000107758	5532	HGNC:9315	PPP3CB	PP2Bbeta	CALNB
ENSG00000221817	101929145	HGNC:50750	PPP3CB-AS1	USP54-AS1	
ENSG00000120910	5533	HGNC:9316	PPP3CC	CALNA3	
ENSG00000120910	5533	HGNC:9316	PPP3CC	PP2Bgamma	
ENSG00000221823	5534	HGNC:9317	PPP3R1	CALNB1	
ENSG00000221823	5534	HGNC:9317	PPP3R1	CNB	
ENSG00000221823	5534	HGNC:9317	PPP3R1	CNB1	
ENSG00000188386	5535	HGNC:9318	PPP3R2	PPP3RL	
ENSG00000149923	5531	HGNC:9319	PPP4C	PP4	
ENSG00000149923	5531	HGNC:9319	PPP4C	PPX	
ENSG00000154845	9989	HGNC:9320	PPP4R1	PP4R1	
ENSG00000263627	101927323	HGNC:51112	PPP4R1-AS1		
ENSG00000124224	55370	HGNC:15755	PPP4R1L	bA196N14.4	C20orf192
ENSG00000124224	55370	HGNC:15755	PPP4R1L	bA196N14.5	C20orf192
ENSG00000124224	55370	HGNC:15755	PPP4R1L	PPP4R1P1	C20orf192
ENSG00000163605	151987	HGNC:18296	PPP4R2		
ENSG00000250848	100421419	HGNC:56513	PPP4R2P1		
ENSG00000231443	124900550	HGNC:56514	PPP4R2P2		
ENSG00000231464	124900549	HGNC:56515	PPP4R2P3		
ENSG00000249626	100131868	HGNC:56516	PPP4R2P4		
ENSG00000232615	124901187	HGNC:56517	PPP4R2P5		
ENSG00000271662	127460884	HGNC:56518	PPP4R2P6		
ENSG00000100796	55671	HGNC:20219	PPP4R3A	FLJ20707	KIAA2010
ENSG00000100796	55671	HGNC:20219	PPP4R3A	FLJ20707	SMEK1
ENSG00000100796	55671	HGNC:20219	PPP4R3A	MSTP033	KIAA2010
ENSG00000100796	55671	HGNC:20219	PPP4R3A	MSTP033	SMEK1
ENSG00000100796	55671	HGNC:20219	PPP4R3A	FLFL1	KIAA2010
ENSG00000100796	55671	HGNC:20219	PPP4R3A	FLFL1	SMEK1
ENSG00000100796	55671	HGNC:20219	PPP4R3A	smk-1	KIAA2010
ENSG00000100796	55671	HGNC:20219	PPP4R3A	smk-1	SMEK1
ENSG00000100796	55671	HGNC:20219	PPP4R3A	smk1	KIAA2010
ENSG00000100796	55671	HGNC:20219	PPP4R3A	smk1	SMEK1
ENSG00000100796	55671	HGNC:20219	PPP4R3A	PP4R3	KIAA2010
ENSG00000100796	55671	HGNC:20219	PPP4R3A	PP4R3	SMEK1
ENSG00000275052	57223	HGNC:29267	PPP4R3B	PSY2	SMEK2
ENSG00000275052	57223	HGNC:29267	PPP4R3B	FLFL2	SMEK2
ENSG00000275052	57223	HGNC:29267	PPP4R3B	KIAA1387	SMEK2
ENSG00000275052	57223	HGNC:29267	PPP4R3B	FLJ31474	SMEK2
ENSG00000272606	107985885	HGNC:55209	PPP4R3B-DT		
ENSG00000224960	139420	HGNC:33146	PPP4R3C	FLJ32867	SMEK3P
ENSG00000224960	139420	HGNC:33146	PPP4R3C	FLJ32867	PPP4R3CP
ENSG00000224960	139420	HGNC:33146	PPP4R3C	FLFL3P	SMEK3P
ENSG00000224960	139420	HGNC:33146	PPP4R3C	FLFL3P	PPP4R3CP
ENSG00000224960	139420	HGNC:33146	PPP4R3C	smk1	SMEK3P
ENSG00000224960	139420	HGNC:33146	PPP4R3C	smk1	PPP4R3CP
ENSG00000119698	57718	HGNC:23788	PPP4R4	PP4R4	KIAA1622
ENSG00000119698	57718	HGNC:23788	PPP4R4	CFAP14	KIAA1622
ENSG00000011485	5536	HGNC:9322	PPP5C	PP5	PPP5
ENSG00000230510	100506012	HGNC:44209	PPP5D1P		PPP5D1
ENSG00000119414	5537	HGNC:9323	PPP6C	PP6	
	100144631	HGNC:34077	PPP6CP		
ENSG00000105063	22870	HGNC:29195	PPP6R1	SAP190	KIAA1115
ENSG00000105063	22870	HGNC:29195	PPP6R1	SAP190	SAPS1
ENSG00000100239	9701	HGNC:19253	PPP6R2	dJ579N16.1	KIAA0685
ENSG00000100239	9701	HGNC:19253	PPP6R2	dJ579N16.1	SAPS2
ENSG00000100239	9701	HGNC:19253	PPP6R2	SAP190	KIAA0685
ENSG00000100239	9701	HGNC:19253	PPP6R2	SAP190	SAPS2
ENSG00000233442	100631381	HGNC:39605	PPP6R2P1		
ENSG00000110075	55291	HGNC:1173	PPP6R3	SAPLa	C11orf23
ENSG00000110075	55291	HGNC:1173	PPP6R3	SAPLa	SAPS3
ENSG00000110075	55291	HGNC:1173	PPP6R3	DKFZp781E2374	C11orf23
ENSG00000110075	55291	HGNC:1173	PPP6R3	DKFZp781E2374	SAPS3
ENSG00000110075	55291	HGNC:1173	PPP6R3	DKFZp781O2362	C11orf23
ENSG00000110075	55291	HGNC:1173	PPP6R3	DKFZp781O2362	SAPS3
ENSG00000110075	55291	HGNC:1173	PPP6R3	DKFZp781E17107	C11orf23
ENSG00000110075	55291	HGNC:1173	PPP6R3	DKFZp781E17107	SAPS3
ENSG00000110075	55291	HGNC:1173	PPP6R3	SAP190	C11orf23
ENSG00000110075	55291	HGNC:1173	PPP6R3	SAP190	SAPS3
ENSG00000110075	55291	HGNC:1173	PPP6R3	SAPL	C11orf23
ENSG00000110075	55291	HGNC:1173	PPP6R3	SAPL	SAPS3
ENSG00000110075	55291	HGNC:1173	PPP6R3	PP6R3	C11orf23
ENSG00000110075	55291	HGNC:1173	PPP6R3	PP6R3	SAPS3
ENSG00000110075	55291	HGNC:1173	PPP6R3	FLJ11058	C11orf23
ENSG00000110075	55291	HGNC:1173	PPP6R3	FLJ11058	SAPS3
ENSG00000110075	55291	HGNC:1173	PPP6R3	FLJ43065	C11orf23
ENSG00000110075	55291	HGNC:1173	PPP6R3	FLJ43065	SAPS3
ENSG00000110075	55291	HGNC:1173	PPP6R3	KIAA1558	C11orf23
ENSG00000110075	55291	HGNC:1173	PPP6R3	KIAA1558	SAPS3
ENSG00000110075	55291	HGNC:1173	PPP6R3	MGC125711	C11orf23
ENSG00000110075	55291	HGNC:1173	PPP6R3	MGC125711	SAPS3
ENSG00000110075	55291	HGNC:1173	PPP6R3	MGC125712	C11orf23
ENSG00000110075	55291	HGNC:1173	PPP6R3	MGC125712	SAPS3
ENSG00000148840	23082	HGNC:30025	PPRC1	PRC	
ENSG00000148840	23082	HGNC:30025	PPRC1	KIAA0595	
ENSG00000148840	23082	HGNC:30025	PPRC1	MGC74642	
ENSG00000131238	5538	HGNC:9325	PPT1	CLN1	PPT
ENSG00000131238	5538	HGNC:9325	PPT1	INCL	PPT
ENSG00000221988	9374	HGNC:9326	PPT2		
ENSG00000258388	100532746	HGNC:48343	PPT2-EGFL8		
ENSG00000196850	160760	HGNC:30695	PPTC7	TA-PP2C	
ENSG00000113593	23398	HGNC:28954	PPWD1	KIAA0073	
ENSG00000108849	5539	HGNC:9327	PPY	PNP	
ENSG00000265060	23614	HGNC:9328	PPY2P		PPY2
ENSG00000102103	10084	HGNC:9330	PQBP1		RENS1
ENSG00000102103	10084	HGNC:9330	PQBP1		MRXS8
ENSG00000102103	10084	HGNC:9330	PQBP1		SHS
ENSG00000102103	10084	HGNC:9330	PQBP1		MRX55
ENSG00000102103	10084	HGNC:9330	PQBP1		MRX2
ENSG00000102103	10084	HGNC:9330	PQBP1		MRXS3
ENSG00000159182	84366	HGNC:30591	PRAC1		C17orf92
ENSG00000159182	84366	HGNC:30591	PRAC1		PRAC
ENSG00000229637	360205	HGNC:30143	PRAC2		C17orf93
ENSG00000229637	360205	HGNC:30143	PRAC2		NCRNA00253
ENSG00000229637	360205	HGNC:30143	PRAC2		HOXB13-AS1
ENSG00000229637	360205	HGNC:30143	PRAC2		HOXB-AS5
ENSG00000135617	84279	HGNC:16047	PRADC1	MGC13004	C2orf7
ENSG00000135617	84279	HGNC:16047	PRADC1	PAP21	C2orf7
ENSG00000135617	84279	HGNC:16047	PRADC1	hPAP21	C2orf7
ENSG00000236165	645571	HGNC:44534	PRADC1P1		
ENSG00000235027	126568849	HGNC:40168	PRADX		
ENSG00000243279	11230	HGNC:28911	PRAF2	JM4	
ENSG00000243279	11230	HGNC:28911	PRAF2	Yip6a	
ENSG00000275342	157285	HGNC:25438	PRAG1	DKFZp761P0423	
ENSG00000275342	157285	HGNC:25438	PRAG1	SgK223	
ENSG00000275342	157285	HGNC:25438	PRAG1	PRAGMIN	
ENSG00000275342	157285	HGNC:25438	PRAG1	PEAK2	
ENSG00000275342	157285	HGNC:25438	PRAG1	NACK	
ENSG00000279296	109245082	HGNC:52646	PRAL	lncRNA-PRAL	
ENSG00000133246	84106	HGNC:30091	PRAM1	PML-RAR	
ENSG00000185686	23532	HGNC:9336	PRAME	CT130	MAPE
ENSG00000116721	65121	HGNC:28840	PRAMEF1		
ENSG00000120952	65122	HGNC:28841	PRAMEF2	FLJ43580	
ENSG00000243073	400735	HGNC:31971	PRAMEF4	RP5-845O24.6	
ENSG00000270601	343068	HGNC:27995	PRAMEF5	PRAMEF5L	PRAMEF23
ENSG00000232423	440561	HGNC:30583	PRAMEF6		
ENSG00000204510	441871	HGNC:28415	PRAMEF7		
ENSG00000182330	391002	HGNC:24074	PRAMEF8		
ENSG00000204505	343070	HGNC:27996	PRAMEF9		
ENSG00000187545	343071	HGNC:27997	PRAMEF10		
ENSG00000239810	440560	HGNC:14086	PRAMEF11		
ENSG00000116726	390999	HGNC:22125	PRAMEF12	OTTHUMG00000001927	
ENSG00000279169	400736	HGNC:13262	PRAMEF13		
ENSG00000204481	729528	HGNC:13576	PRAMEF14	OTTHUMG00000007916	
ENSG00000204501	653619	HGNC:26764	PRAMEF15	OTTHUMG00000007921	
ENSG00000204479	391004	HGNC:29485	PRAMEF17	OTTHUMG00000007909	
ENSG00000279804	391003	HGNC:30693	PRAMEF18		
ENSG00000204480	645414	HGNC:24908	PRAMEF19	OTTHUMG00000007919	
ENSG00000204478	645425	HGNC:25224	PRAMEF20	OTTHUMG00000007911	PRAMEF21
ENSG00000204478	645425	HGNC:25224	PRAMEF20	OTTHUMT00000008157	PRAMEF21
ENSG00000276816	653606	HGNC:34393	PRAMEF22	PRAMEF3L	
ENSG00000229571	441873	HGNC:49179	PRAMEF25		
ENSG00000280267	645359	HGNC:49178	PRAMEF26		
ENSG00000274764	101929983	HGNC:51234	PRAMEF27		
ENSG00000274178	102724742	HGNC:51890	PRAMEF28P		PRAMEF28
ENSG00000234064	729356	HGNC:51891	PRAMEF29P		
ENSG00000231103	441870	HGNC:51892	PRAMEF30P		
ENSG00000250894	100129611	HGNC:51893	PRAMEF31P		
ENSG00000231219	650236	HGNC:51894	PRAMEF32P		
ENSG00000237700	645382	HGNC:49193	PRAMEF33		PRAMEF33P
ENSG00000277862	649324	HGNC:51895	PRAMEF34P		
ENSG00000236179	100419649	HGNC:51896	PRAMEF35P		
ENSG00000229978	645354	HGNC:51897	PRAMEF36P		
ENSG00000197549	649179	HGNC:34302	PRAMENP	FLJ16327	PRAMEL
ENSG00000197549	649179	HGNC:34302	PRAMENP	FLJ16327	PRAMEF24P
ENSG00000257815	101928062	HGNC:51126	PRANCR		LINC01481
ENSG00000257815	101928062	HGNC:51126	PRANCR		CNOT2-DT
ENSG00000165828	118471	HGNC:23304	PRAP1	UPA	
ENSG00000251655	5542	HGNC:9337	PRB1	PM	
ENSG00000251655	5542	HGNC:9337	PRB1	PMF	
ENSG00000251655	5542	HGNC:9337	PRB1	PMS	
ENSG00000251655	5542	HGNC:9337	PRB1	PRB1M	
ENSG00000251655	5542	HGNC:9337	PRB1	PRB1L	
ENSG00000121335	653247	HGNC:9338	PRB2	PRPPRB1	
ENSG00000121335	653247	HGNC:9338	PRB2	Ps	
ENSG00000121335	653247	HGNC:9338	PRB2	cP7	
ENSG00000197870	5544	HGNC:9339	PRB3	PRG	
ENSG00000230657	5545	HGNC:9340	PRB4		
ENSG00000198901	9055	HGNC:9341	PRC1	ASE1	
ENSG00000258725	100507118	HGNC:48587	PRC1-AS1		
ENSG00000143294	5546	HGNC:9343	PRCC	RCCP1	
ENSG00000214140	768206	HGNC:32528	PRCD	RP36	
ENSG00000137509	5547	HGNC:9344	PRCP	PCP	
ENSG00000137509	5547	HGNC:9344	PRCP	HUMPCP	
ENSG00000232556	100421289	HGNC:54653	PRCPP1		
ENSG00000057657	639	HGNC:9346	PRDM1	PRDI-BF1	BLIMP1
ENSG00000116731	7799	HGNC:9347	PRDM2	RIZ	
ENSG00000116731	7799	HGNC:9347	PRDM2	RIZ1	
ENSG00000116731	7799	HGNC:9347	PRDM2	RIZ2	
ENSG00000116731	7799	HGNC:9347	PRDM2	KMT8	
ENSG00000116731	7799	HGNC:9347	PRDM2	MTB-ZF	
ENSG00000116731	7799	HGNC:9347	PRDM2	HUMHOXY1	
ENSG00000116731	7799	HGNC:9347	PRDM2	KMT8A	
ENSG00000110851	11108	HGNC:9348	PRDM4	PFM1	
ENSG00000258136	101929162	HGNC:56186	PRDM4-AS1		
ENSG00000138738	11107	HGNC:9349	PRDM5	PFM2	
ENSG00000061455	93166	HGNC:9350	PRDM6	PRISM	
ENSG00000061455	93166	HGNC:9350	PRDM6	KMT8C	
ENSG00000223652	105379152	HGNC:55869	PRDM6-AS1		
ENSG00000126856	11105	HGNC:9351	PRDM7	ZNF910	
ENSG00000152784	56978	HGNC:13993	PRDM8	KMT8D	
ENSG00000248719	105377303	HGNC:55581	PRDM8-AS1		
ENSG00000164256	56979	HGNC:13994	PRDM9	PFM6	MSBP3
ENSG00000164256	56979	HGNC:13994	PRDM9	ZNF899	MSBP3
ENSG00000164256	56979	HGNC:13994	PRDM9	KMT8B	MSBP3
ENSG00000164256	56979	HGNC:13994	PRDM9	Meisetz	MSBP3
ENSG00000170325	56980	HGNC:13995	PRDM10	KIAA1231	
ENSG00000170325	56980	HGNC:13995	PRDM10	PFM7	
ENSG00000170325	56980	HGNC:13995	PRDM10	MGC131802	
ENSG00000233220	440072	HGNC:30468	PRDM10-DT	FLJ31394	C11orf37
ENSG00000233220	440072	HGNC:30468	PRDM10-DT	FLJ31394	NCRNA00167
ENSG00000233220	440072	HGNC:30468	PRDM10-DT	FLJ31394	LINC00167
ENSG00000019485	56981	HGNC:13996	PRDM11	PFM8	
ENSG00000130711	59335	HGNC:13997	PRDM12	PFM9	
ENSG00000112238	59336	HGNC:13998	PRDM13	PFM10	
ENSG00000147596	63978	HGNC:14001	PRDM14		
ENSG00000141956	63977	HGNC:13999	PRDM15		ZNF298
ENSG00000141956	63977	HGNC:13999	PRDM15		C21orf83
ENSG00000142611	63976	HGNC:14000	PRDM16	MEL1	
ENSG00000142611	63976	HGNC:14000	PRDM16	PFM13	
ENSG00000142611	63976	HGNC:14000	PRDM16	KIAA1675	
ENSG00000142611	63976	HGNC:14000	PRDM16	MGC166915	
ENSG00000142611	63976	HGNC:14000	PRDM16	KMT8F	
ENSG00000177133	440556	HGNC:48664	PRDM16-DT	FLJ42875	LINC00982
ENSG00000177133	440556	HGNC:48664	PRDM16-DT	lnc-dPrdm16	LINC00982
ENSG00000117450	5052	HGNC:9352	PRDX1	NKEFA	PAGA
ENSG00000214121	7002	HGNC:11711	PRDX1P1		PAGB
ENSG00000214121	7002	HGNC:11711	PRDX1P1		TDPX2
ENSG00000167815	7001	HGNC:9353	PRDX2	PRP	TDPX1
ENSG00000167815	7001	HGNC:9353	PRDX2	NKEFB	TDPX1
ENSG00000167815	7001	HGNC:9353	PRDX2	TSA	TDPX1
ENSG00000167815	7001	HGNC:9353	PRDX2	PRXII	TDPX1
ENSG00000167815	7001	HGNC:9353	PRDX2	PRX2	TDPX1
ENSG00000167815	7001	HGNC:9353	PRDX2	MGC4104	TDPX1
ENSG00000215049	359844	HGNC:30020	PRDX2P1		
ENSG00000213724	646218	HGNC:44967	PRDX2P2		
ENSG00000249140	100418943	HGNC:44968	PRDX2P3		
ENSG00000213177	442239	HGNC:44969	PRDX2P4		
ENSG00000165672	10935	HGNC:9354	PRDX3	MER5	AOP1
ENSG00000165672	10935	HGNC:9354	PRDX3	AOP-1	AOP1
ENSG00000165672	10935	HGNC:9354	PRDX3	SP-22	AOP1
ENSG00000229598	100419031	HGNC:39264	PRDX3P1		
ENSG00000231468	100128092	HGNC:39265	PRDX3P2		
ENSG00000234701	100128902	HGNC:39266	PRDX3P3		
ENSG00000239926	100418955	HGNC:44643	PRDX3P4		
ENSG00000123131	10549	HGNC:17169	PRDX4	AOE37-2	
ENSG00000248987	100418949	HGNC:43598	PRDX4P1		
	100418942	HGNC:43599	PRDX4P2		
ENSG00000126432	25824	HGNC:9355	PRDX5	ACR1	
ENSG00000126432	25824	HGNC:9355	PRDX5	AOEB166	
ENSG00000126432	25824	HGNC:9355	PRDX5	MGC142285	
ENSG00000126432	25824	HGNC:9355	PRDX5	PRXV	
ENSG00000126432	25824	HGNC:9355	PRDX5	PMP20	
ENSG00000126432	25824	HGNC:9355	PRDX5	B166	
ENSG00000126432	25824	HGNC:9355	PRDX5	PRDX6	
ENSG00000126432	25824	HGNC:9355	PRDX5	PLP	
ENSG00000126432	25824	HGNC:9355	PRDX5	SBBI10	
ENSG00000126432	25824	HGNC:9355	PRDX5	MGC117264	
ENSG00000126432	25824	HGNC:9355	PRDX5	MGC142283	
ENSG00000242364	111501764	HGNC:56432	PRDX5P1		
ENSG00000117592	9588	HGNC:16753	PRDX6	AOP2	
ENSG00000117592	9588	HGNC:16753	PRDX6	KIAA0106	
ENSG00000117592	9588	HGNC:16753	PRDX6	1-Cys	
ENSG00000117592	9588	HGNC:16753	PRDX6	NSGPx	
ENSG00000117592	9588	HGNC:16753	PRDX6	PRX	
ENSG00000117592	9588	HGNC:16753	PRDX6	aiPLA2	
ENSG00000117592	9588	HGNC:16753	PRDX6	MGC46173	
ENSG00000117592	9588	HGNC:16753	PRDX6	p29	
ENSG00000203739	101928673	HGNC:54870	PRDX6-AS1		
ENSG00000138073	10113	HGNC:9356	PREB	SEC12	
ENSG00000255874	283487	HGNC:27492	PRECSIT		C13orf29
ENSG00000255874	283487	HGNC:27492	PRECSIT		NCRNA00346
ENSG00000255874	283487	HGNC:27492	PRECSIT		LINC00346
ENSG00000169230	27166	HGNC:30255	PRELID1	CGI-106	
ENSG00000169230	27166	HGNC:30255	PRELID1	PX19	
ENSG00000169230	27166	HGNC:30255	PRELID1	PRELI	
ENSG00000217325	728666	HGNC:43886	PRELID1P1		
ENSG00000217408	100419971	HGNC:43887	PRELID1P2		
ENSG00000235816	100420046	HGNC:43888	PRELID1P3		
ENSG00000259592	390572	HGNC:43889	PRELID1P4		
ENSG00000226986	388734	HGNC:54770	PRELID1P5		
ENSG00000228305	388955	HGNC:54771	PRELID1P6		
ENSG00000230748	116435286	HGNC:54772	PRELID1P7		
ENSG00000186314	153768	HGNC:28306	PRELID2	MGC21644	
ENSG00000186314	153768	HGNC:28306	PRELID2	FLJ38376	
ENSG00000257336	102606462	HGNC:43892	PRELID2P1		
ENSG00000141391	10650	HGNC:24639	PRELID3A	HFL-EDDG1	C18orf43
ENSG00000141391	10650	HGNC:24639	PRELID3A	HFL-EDDG1	SLMO1
ENSG00000141391	10650	HGNC:24639	PRELID3A	FLJ31484	C18orf43
ENSG00000141391	10650	HGNC:24639	PRELID3A	FLJ31484	SLMO1
ENSG00000101166	51012	HGNC:15892	PRELID3B	dJ543J19.5	C20orf45
ENSG00000101166	51012	HGNC:15892	PRELID3B	dJ543J19.5	SLMO2
ENSG00000226226	100129664	HGNC:49063	PRELID3BP1		SLMO2P1
ENSG00000271242	106481667	HGNC:49064	PRELID3BP2		SLMO2P2
ENSG00000264907	100128712	HGNC:49065	PRELID3BP3		SLMO2P3
ENSG00000251163	100420275	HGNC:49066	PRELID3BP4		
ENSG00000251656	106480242	HGNC:49067	PRELID3BP5		
ENSG00000249516	100132940	HGNC:49068	PRELID3BP6		
ENSG00000250711	730974	HGNC:49069	PRELID3BP7		
ENSG00000270741	106480243	HGNC:49070	PRELID3BP8		
	100420277	HGNC:49071	PRELID3BP9		
ENSG00000236105	646873	HGNC:49072	PRELID3BP10		
ENSG00000231108	102723314	HGNC:49073	PRELID3BP11		SLMO2P11
ENSG00000188783	5549	HGNC:9357	PRELP	SLRR2A	
ENSG00000188783	5549	HGNC:9357	PRELP	prolargin	
ENSG00000085377	5550	HGNC:9358	PREP		
ENSG00000138078	9581	HGNC:30228	PREPL	KIAA0436	
ENSG00000124126	57580	HGNC:32594	PREX1	KIAA1415	
ENSG00000124126	57580	HGNC:32594	PREX1	P-REX1	
ENSG00000046889	80243	HGNC:22950	PREX2	DEP.2	DEPDC2
ENSG00000046889	80243	HGNC:22950	PREX2	FLJ12987	DEPDC2
ENSG00000046889	80243	HGNC:22950	PREX2	P-REX2	DEPDC2
ENSG00000046889	80243	HGNC:22950	PREX2	PPP1R129	DEPDC2
ENSG00000180644	5551	HGNC:9360	PRF1	PFP	
ENSG00000180644	5551	HGNC:9360	PRF1	P1	
ENSG00000180644	5551	HGNC:9360	PRF1	HPLH2	
